2381	2145	69	23
2391	2137	60	18
2335	2180	59	24
2417	2047	63	17
2354	2165	58	23
2487	2102	40	27
2499	2122	50	15
2479	2183	66	24
2452	2218	56	23
2450	2168	57	14
2381	2164	54	24
2387	2100	51	30
2383	2147	58	14
2424	2196	46	30
2391	2125	54	23
2382	2140	71	18
2468	2098	65	21
2473	2108	53	15
2355	2160	64	22
2432	2067	53	20
2355	2124	43	19
2465	2128	66	25
2435	2221	66	30
2382	2192	52	26
2386	2077	68	24
2429	2129	59	12
2449	2195	70	17
2310	2214	54	18
2426	2110	55	20
2371	2212	69	26
2503	2186	71	30
2407	2140	64	23
2375	2109	55	24
2400	2143	61	29
2470	2100	55	20
2506	2116	53	29
2467	2128	68	23
2426	2207	58	22
2322	2150	62	18
2378	2126	57	14
2390	1994	52	27
2429	2211	72	22
2412	2085	70	19
2405	2165	58	29
2402	2197	59	26
2404	2178	59	23
2431	2167	60	25
2366	2100	57	19
2386	2139	55	19
2361	2190	60	18
