2239	2196	71	33
2364	2182	75	39
2376	2145	61	28
2432	2266	82	40
2299	2117	72	44
2291	2246	77	41
2368	2179	72	35
2302	2226	78	26
2388	2237	71	34
2372	2139	72	27
2302	2208	84	33
2319	2106	69	38
2320	2117	65	48
2291	2134	64	40
2257	2208	81	32
2415	2252	70	35
2408	2247	64	29
2415	2265	80	42
2388	2289	72	45
2358	2205	79	35
2300	2216	79	33
2412	2142	60	23
2283	2260	61	37
2313	2135	72	37
2322	2195	68	31
2359	2164	58	48
2318	2136	65	40
2248	2139	69	34
2284	2220	82	38
2275	2264	65	27
2274	2137	62	44
2406	2243	65	30
2369	2270	71	26
2291	2157	67	29
2352	2249	73	34
2345	2143	68	32
2334	2195	80	40
2297	2210	77	32
2321	2228	58	36
2369	2125	68	40
2285	2193	74	26
2338	2144	71	39
2323	2186	72	29
2325	2105	82	30
2330	2239	78	34
2404	2202	67	37
2284	2205	60	28
2272	2141	83	35
2234	2193	64	31
2317	2211	81	38
