2213	2268	37	20
2244	2308	26	12
2352	2339	39	21
2367	2376	36	18
2292	2266	41	20
2243	2248	29	21
2332	2162	30	22
2281	2291	31	29
2309	2280	35	19
2315	2321	35	23
2360	2392	37	20
2212	2325	43	22
2297	2329	45	25
2243	2325	32	22
2272	2275	36	24
2266	2243	38	22
2330	2311	37	25
2276	2294	30	21
2359	2264	27	22
2285	2310	40	19
2288	2326	43	15
2197	2350	34	17
2256	2281	38	21
2311	2304	32	12
2285	2244	32	22
2307	2290	39	15
2346	2275	40	12
2341	2318	35	11
2184	2241	30	19
2223	2286	26	21
2319	2372	35	26
2373	2292	29	20
2259	2310	36	21
2244	2273	39	17
2350	2409	31	25
2261	2297	37	17
2256	2307	29	18
2270	2333	28	15
2224	2257	36	21
2263	2397	32	17
2332	2252	43	15
2273	2280	46	15
2299	2364	25	20
2212	2216	37	16
2258	2253	32	17
2266	2320	37	26
2201	2269	35	22
2250	2273	47	24
2202	2373	43	17
2297	2231	42	25
