2261	2415	63	33
2186	2303	44	22
2275	2345	53	29
2201	2262	49	24
2252	2338	49	36
2198	2289	61	19
2227	2433	48	31
2225	2277	44	21
2266	2299	50	31
2244	2271	57	23
2267	2281	50	34
2209	2348	44	31
2203	2290	49	18
2370	2366	43	34
2291	2325	56	24
2218	2333	51	25
2130	2271	48	24
2282	2312	57	16
2282	2361	50	23
2190	2301	49	29
2307	2395	55	26
2250	2307	37	29
2344	2352	49	23
2279	2259	43	15
2228	2293	44	32
2330	2224	42	18
2258	2240	49	11
2226	2373	66	25
2334	2299	41	25
2225	2292	49	29
2268	2274	55	37
2262	2260	49	23
2270	2333	48	28
2232	2256	50	23
2249	2239	45	23
2266	2350	56	20
2217	2290	46	16
2156	2266	49	24
2281	2227	54	26
2264	2371	57	27
2285	2265	46	25
2228	2298	57	16
2250	2141	49	29
2242	2271	47	25
2159	2265	67	23
2196	2294	48	23
2272	2313	49	22
2268	2249	50	22
2255	2332	42	26
2228	2246	62	19
