2265	2294	79	35
2278	2208	89	27
2271	2191	86	39
2301	2309	75	52
2207	2179	81	33
2272	2196	77	40
2317	2232	87	48
2223	2226	91	40
2267	2259	91	35
2231	2237	80	48
2318	2258	82	34
2300	2203	101	42
2258	2216	68	42
2292	2141	74	39
2275	2253	85	49
2296	2269	67	50
2268	2320	77	50
2326	2182	85	37
2285	2250	96	41
2256	2219	74	44
2275	2318	86	39
2309	2228	95	28
2288	2153	97	30
2218	2211	70	42
2298	2247	100	35
2178	2309	88	44
2243	2208	79	24
2215	2247	83	40
2256	2143	93	34
2297	2195	66	44
2247	2210	67	54
2288	2305	76	38
2260	2261	77	37
2294	2233	89	43
2256	2186	83	55
2298	2246	68	33
2334	2212	71	32
2235	2273	84	51
2154	2219	72	44
2331	2205	99	42
2160	2225	96	57
2282	2307	71	46
2280	2143	84	33
2285	2278	89	34
2262	2261	81	36
2253	2276	76	42
2277	2128	68	36
2229	2214	89	34
2276	2188	82	39
2283	2210	70	32
