2546	2089	42	8
2499	2008	39	8
2492	2159	47	8
2605	2050	44	18
2553	2084	30	14
2661	2048	40	7
2477	2009	37	7
2494	2091	44	9
2501	2080	37	8
2513	2016	41	13
2594	2113	33	16
2629	2022	36	7
2446	1980	30	16
2526	2011	48	11
2629	2081	44	10
2538	2091	44	10
2594	2056	33	14
2635	2044	41	9
2484	2106	33	16
2552	2090	40	13
2519	2103	36	9
2564	2042	45	9
2528	2034	39	8
2558	2098	26	16
2548	2084	43	12
2597	2029	48	9
2624	2067	29	14
2516	2032	38	10
2523	2103	37	7
2588	2030	38	6
2610	2011	47	13
2537	2077	32	14
2703	2011	32	8
2630	2064	34	10
2517	2132	26	13
2569	2051	44	10
2641	2036	42	14
2523	2116	41	11
2559	2054	35	11
2547	2015	35	13
2524	2018	29	14
2488	2095	29	11
2529	2016	34	8
2500	2028	41	13
2472	2096	25	10
2568	2068	43	7
2587	2075	36	7
2510	2096	48	9
2615	2152	37	10
2558	2095	53	13
