# Quantenoptiklabor: Experiment Interferenz von einzelnen Photonen
# Messung vom 17.09.2008, 19:32 Uhr
# Datenaufnahme: jeder Messpunkt: 10* 1s
# Didaktik der Physik, Universität Erlangen
# Lab-User: P. Bronner


#Achsenbeschriftung:

#Weg[nm] Koinz Mittelwert [Hz] Standardabweichung[Hz]

1793	2273,6	65,94
1799	2479,2	109,28
1806	2617,1	125,29
1814	2838,7	94,13
1821	2970,8	61,54
1829	3131,8	132,18
1836	3235,3	111,06
1843	3360,7	63,85
1851	3489,0	58,39
1859	3545,2	64,81
1866	3607,1	58,28
1873	3670,2	70,14
1881	3686,2	68,95
1889	3699,1	38,66
1894	3652,6	54,84
1903	3591,1	55,47
1910	3502,9	80,40
1917	3460,6	50,41
1924	3320,5	71,79
1932	3219,0	60,00
1939	3069,1	53,49
1946	2889,8	82,53
1954	2664,8	57,23
1961	2468,0	151,54
1967	2383,9	111,30
1975	2131,1	78,75
1983	1806,5	102,52
1990	1800,0	57,76
1997	1619,6	72,13
2005	1583,3	106,32
2011	1271,1	140,90
2018	978,5	48,98
2025	831,2	120,09
2032	612,6	67,18
2040	577,4	53,11
2047	329,7	48,30
2054	249,4	42,14
2062	174,8	29,90
2070	132,9	24,16
2076	62,3	15,27
2084	26,5	7,95
2091	19,0	6,07
2098	47,3	8,97
2106	87,8	35,98
2113	170,9	49,72
2119	177,9	33,71
2128	275,2	36,40
2135	385,3	71,17
2141	466,7	93,59
2149	660,7	111,12
2156	803,1	57,00
2162	1013,2	84,56
2170	1142,6	86,82
2177	1364,0	96,23
2185	1534,6	118,77
2192	1813,5	80,21
2199	2007,2	114,00
2206	2128,2	123,72
2214	2384,3	55,63
2220	2525,3	61,31
2227	2813,6	155,45
2235	2852,1	153,67
2242	2945,3	108,92
2250	3164,1	85,31
2257	3374,8	90,92
2263	3420,7	82,93
2271	3504,9	76,87
2278	3566,0	49,26
2286	3667,1	59,12
2292	3658,1	66,79
2299	3691,2	57,73
2307	3689,3	51,74
2314	3647,9	103,31
2321	3586,2	61,46
2329	3548,6	46,88
2336	3344,4	69,62
2342	3274,2	73,52
2350	3094,6	123,10
2357	2949,2	71,29
2364	2838,3	73,19
2372	2646,7	125,03
2379	2568,4	100,23
2385	2283,9	78,11
2392	2152,7	79,63
2400	2041,0	100,19
2408	1770,9	95,47
2415	1502,7	121,07
2421	1325,0	58,10
2428	1227,5	74,62
2435	1055,9	56,04
2443	761,9	66,22
2450	647,6	75,67
2458	544,1	47,22
2464	431,3	61,67
2472	248,4	50,93
2478	189,6	39,17
2486	139,0	17,65
2491	69,2	15,04
2499	27,5	9,50
2507	13,5	4,33
2514	16,1	5,11
2521	52,4	30,32
2529	98,8	18,44
2536	159,7	37,96
2542	289,0	60,21
2549	413,1	43,47
2555	417,7	47,31
2564	636,2	31,26
2570	765,9	76,08
2577	890,8	86,28
2585	1080,5	37,67
2592	1166,2	70,07
2599	1487,5	101,07
2605	1690,4	85,43
2613	1756,6	68,09
2620	2003,3	105,14
2626	2089,1	83,99
2633	2248,3	106,90
2642	2543,9	109,15
2648	2596,6	115,29
2655	2871,1	144,40
2662	3002,0	81,34
2669	3156,2	106,68
2676	3315,5	66,00
2684	3410,4	43,09
2690	3473,1	77,37
2697	3551,2	76,78
2704	3594,2	23,08
2711	3725,1	61,94
2718	3664,3	61,84
2726	3644,4	75,06
2732	3642,5	82,24
2740	3643,5	95,07
2748	3591,1	83,65
2754	3526,8	87,16
2762	3382,4	69,18
2768	3361,5	79,64
2776	3137,3	81,38
2782	3002,8	54,99
2789	2831,7	51,86
2796	2665,3	81,81
2804	2536,4	59,61
2811	2299,3	65,89
2817	2089,1	110,71
2824	1980,1	109,22
2831	1845,4	84,18
2837	1467,5	156,44
2845	1347,2	85,94
2852	1216,9	66,60
2858	981,5	109,60
2866	780,5	90,66
2872	744,1	95,53
2880	514,8	55,22
2886	396,7	73,15
2894	282,1	54,23
2901	206,9	46,94
2907	128,2	31,76
2915	63,8	20,44
2922	35,4	11,14
2929	12,1	2,47
2936	27,9	16,57
2944	56,6	13,39
2950	126,7	38,18
2957	187,8	26,18
2963	303,6	37,16
2972	361,6	53,57
2978	485,2	90,67
2985	590,9	51,35
2991	791,4	105,59
2998	966,5	126,75
3006	1184,3	76,80
3012	1280,2	133,62
3019	1452,4	83,12
3025	1668,5	123,97
3032	1889,3	92,35
3041	2015,0	187,28
3048	2253,0	102,30
3055	2384,0	85,58
3061	2644,5	95,02
3069	2817,0	71,83
3076	2949,4	86,15
3083	3093,6	63,52
3090	3262,0	59,90
3096	3347,0	30,19
3103	3457,7	77,36
3110	3556,7	80,00
3116	3628,1	62,60
3124	3662,2	55,77
3129	3631,8	78,31
3137	3668,2	71,37
3144	3653,7	60,57
3152	3635,9	73,53
3159	3553,8	48,26
3165	3509,1	46,41
3172	3489,6	80,56
3181	3345,1	80,23
3185	3261,3	68,52
3192	3148,7	103,06
3200	2886,6	96,42
3206	2761,8	69,21
3214	2641,7	128,16
3221	2517,3	86,15
3227	2222,2	183,53
3234	2144,1	111,51
3239	1881,6	59,97
3247	1633,2	114,66
3255	1498,4	77,39
3262	1358,2	120,04
3269	1149,6	83,37
3276	970,4	56,27
3281	841,4	40,51
3287	658,6	84,96
3295	538,3	53,98
3302	394,1	32,30
3310	333,7	62,83
3315	232,6	40,36
3322	158,1	30,10
3329	79,3	26,26
3336	33,8	18,39
3343	16,2	6,94
3350	29,0	15,28
3357	38,1	14,82
3363	59,4	16,11
3371	128,9	40,39
3376	209,8	28,62
3384	318,1	51,22
3391	347,3	64,51
3398	576,3	95,28
3406	720,9	123,84
3412	774,8	42,19
3418	1087,2	100,94
3426	1221,3	130,18
3432	1321,5	99,30
3440	1306,6	75,01
3446	1741,6	115,17
3453	1863,6	92,64
3459	2036,7	96,95
3466	2197,8	98,39
3472	2420,2	85,03
3479	2622,3	116,06
3487	2713,5	93,33
3494	2846,8	87,00
3500	3062,5	92,91
3507	3224,6	58,46
3514	3334,3	113,95
3520	3315,7	90,39
3527	3494,3	92,56
3534	3534,2	91,55
3541	3586,9	67,52
3548	3637,7	53,15
3554	3610,6	43,06
3560	3646,1	70,46
3569	3658,4	50,75
3575	3621,3	57,71
3582	3543,1	70,03
3589	3485,3	57,79
3594	3354,5	66,97
3601	3321,1	74,89
3609	3160,5	52,63
3614	3067,8	120,13
3622	2807,0	57,40
3628	2763,6	59,19
3634	2660,3	80,22
3642	2345,8	91,60
3649	2184,1	173,21
3655	2015,6	88,87
3663	1879,4	51,15
3669	1585,0	75,48
3676	1420,5	103,02
3682	1281,7	118,68
3689	1016,8	66,23
3696	895,3	48,48
3702	754,0	86,98
3709	500,9	79,48
3716	367,4	45,14
3724	338,3	41,24
3728	270,5	42,17
3737	149,3	19,17
3743	105,5	31,00
3750	56,5	8,72
3756	34,6	10,93
3764	21,3	7,32
3771	27,1	8,20
3777	72,8	24,27
3783	136,9	21,82
3792	184,7	26,63
3797	287,5	44,56
3804	383,2	48,45
3811	458,2	49,21
3816	673,2	43,17
3825	671,4	50,24
3831	893,7	98,65
3837	1073,3	73,87
3844	1221,0	81,82
3852	1399,8	83,78
3857	1584,2	93,84
3863	1741,9	85,92
3871	1926,2	69,00
3878	2102,1	73,53
3883	2272,5	54,35
3891	2496,3	93,94
3898	2649,8	82,20
3904	2798,7	86,77
3910	2959,1	55,14
3917	3071,1	100,62
3925	3262,0	77,24
3931	3293,3	60,68
3937	3458,0	90,82
3945	3487,8	47,07
3951	3581,8	63,33
3957	3599,6	46,93
3964	3672,0	43,36
3971	3671,2	60,69
3977	3609,4	52,21
3984	3602,1	94,45
3990	3564,0	56,39
3997	3535,6	49,72
4004	3460,0	92,81
4010	3299,9	73,30
4017	3181,9	88,98
4024	3137,0	90,50
4030	2992,7	76,09
