912	46	555	399
917	33	555	418
923	18	546	447
928	12	559	450
934	7	547	472
938	7	556	469
944	9	542	477
949	21	548	476
954	31	529	483
960	49	551	476
965	75	546	480
970	97	532	463
975	128	544	458
980	157	545	462
986	199	549	450
990	239	558	449
996	273	550	428
1001	321	539	418
1006	351	535	401
1011	408	537	388
1016	469	546	369
1022	497	539	342
1027	547	547	320
1032	582	544	320
1037	679	544	291
1042	736	553	276
1048	769	547	246
1053	820	540	217
1059	863	552	198
1064	913	548	187
1069	956	559	167
1074	979	542	139
1080	1006	535	122
1085	1060	549	104
1089	1088	532	91
1095	1127	551	81
1101	1149	559	65
1106	1185	554	45
1112	1213	549	35
1116	1206	560	24
1121	1225	556	17
1127	1256	549	11
1132	1233	562	7
1138	1240	549	7
1143	1233	555	6
1147	1216	564	8
1153	1196	554	9
1158	1175	545	13
1164	1179	555	22
1168	1145	557	26
1175	1130	561	40
1180	1108	555	45
1186	1068	558	64
1190	1009	566	83
1196	957	563	86
1201	936	556	102
1207	886	574	131
1211	837	560	147
1216	786	556	173
1222	741	535	194
1227	685	558	211
1233	632	555	229
1237	583	556	255
1244	515	551	265
1248	490	567	294
1254	422	556	313
1259	381	547	328
1265	357	566	351
1270	294	552	375
1275	244	553	390
1280	217	565	409
1286	195	548	427
1291	159	559	437
1296	112	547	442
1302	85	560	449
1308	67	546	466
1312	41	555	455
1317	32	540	465
1323	15	552	475
1329	8	559	483
1333	7	549	475
1339	8	554	476
1344	13	546	471
1350	23	530	458
1355	26	551	457
1361	55	550	444
1366	67	538	447
1371	93	542	424
1377	101	546	410
1381	151	556	381
1388	166	558	369
1392	236	563	349
1397	274	545	337
1403	297	550	311
1408	364	550	291
1413	385	536	275
1419	466	546	259
1424	512	544	241
1430	557	542	208
1434	621	538	193
1441	660	549	171
1445	736	537	148
1451	782	556	130
1456	828	533	109
1461	850	536	92
1467	902	547	72
1473	967	543	62
1478	1004	547	53
1483	1032	543	45
1488	1053	554	28
1493	1107	563	24
1499	1133	555	16
1505	1176	549	11
1510	1177	545	7
1516	1195	550	7
1520	1234	552	10
1526	1227	552	7
1531	1242	545	13
1536	1244	542	21
1542	1235	552	27
1547	1221	563	35
1553	1236	563	44
1559	1194	570	58
1564	1174	552	74
1568	1167	539	89
1574	1159	549	104
1579	1095	562	118
1585	1062	545	134
1591	1020	558	160
1595	989	555	177
1601	915	576	202
1606	873	560	227
1612	856	555	242
1617	787	560	267
1623	749	572	284
1628	672	556	293
1634	644	566	310
1639	591	553	338
1644	547	569	354
1649	521	558	350
1655	458	552	382
1660	388	556	407
1665	357	563	418
1671	300	543	412
1677	277	577	439
1682	268	547	453
1686	199	548	459
1693	156	561	472
1698	133	562	471
1702	111	559	480
1708	62	566	471
1713	54	558	469
1718	44	562	464
1725	24	556	456
1729	14	561	449
1735	11	546	444
1740	7	557	442
1745	14	570	429
1750	19	546	422
1757	29	554	401
1761	45	537	390
1767	59	554	373
1773	91	540	346
1778	115	553	338
1783	146	546	314
1789	201	568	298
1795	223	559	266
1800	247	544	246
1804	323	545	218
1810	344	555	204
1816	410	555	185
1820	457	553	170
1827	503	556	149
1832	522	544	129
1836	608	550	113
1842	653	546	86
1847	686	543	81
1853	763	536	62
1858	784	550	51
1864	835	544	44
1869	876	548	33
1875	907	542	21
1880	942	545	17
1885	999	539	12
1892	1060	551	11
1897	1081	551	8
1903	1096	543	10
1906	1121	545	13
1913	1154	560	17
1917	1202	561	22
1924	1201	559	33
1928	1239	540	47
1934	1215	551	59
1941	1245	546	74
1944	1233	552	79
1950	1223	539	98
1956	1210	551	127
1962	1214	551	133
1967	1187	551	155
1972	1163	567	174
1978	1147	551	198
1984	1109	563	216
1988	1107	549	225
1993	1065	550	257
1999	1045	553	272
2005	1002	552	312
2010	956	538	321
2014	903	550	336
2019	856	564	363
2027	827	559	375
2030	767	552	397
2037	714	548	415
2043	672	554	421
2047	613	555	434
2051	567	561	444
2058	516	569	445
2063	484	555	449
2069	434	563	469
2074	383	560	479
2080	342	569	478
2085	302	550	469
2090	261	567	476
2096	231	563	470
2101	181	559	459
2107	154	569	465
2112	127	556	452
2118	91	550	438
2123	79	568	431
2129	60	565	422
2133	42	555	403
2139	30	549	387
2145	18	562	359
2150	14	553	344
2156	12	553	330
2161	12	566	308
2165	14	555	287
2171	21	554	270
2177	35	561	244
2182	60	554	225
2188	65	555	205
2193	83	548	196
2199	112	555	167
2204	143	543	153
2210	175	569	119
2216	214	544	110
2220	250	550	100
2225	285	563	79
2231	326	548	64
2237	369	548	52
2242	411	555	39
2247	464	549	31
2253	494	545	22
2258	549	561	16
2262	630	544	11
2268	648	539	11
2274	710	536	12
2280	755	550	14
2285	825	544	18
2290	842	542	23
2296	905	536	28
2302	933	549	38
2307	986	554	52
2313	993	549	63
2317	1063	549	76
2323	1070	530	85
2328	1123	548	104
2334	1140	551	120
2339	1158	529	143
2345	1182	546	165
2350	1193	543	188
2355	1221	557	195
2362	1211	537	219
2366	1238	551	239
2372	1210	551	269
2377	1210	555	286
2382	1231	545	299
2388	1170	548	314
2393	1199	541	336
2398	1140	549	352
2404	1132	542	373
2410	1113	538	406
2416	1095	553	410
2420	1051	553	407
2425	1017	546	439
2431	967	555	454
2437	931	546	450
2442	856	560	446
2447	824	556	460
2452	784	555	462
2459	745	546	467
2464	685	557	477
2468	634	553	464
2475	579	559	460
2480	518	558	467
2486	480	554	450
2491	421	558	440
2496	372	565	438
2501	319	556	424
2507	294	552	413
2513	254	565	396
2518	224	569	369
2523	159	561	351
2529	139	540	348
2534	117	551	322
2540	81	564	309
2545	61	558	282
2551	49	549	280
2555	35	561	258
2562	21	541	235
2566	19	558	207
2572	17	560	190
2578	19	557	168
2582	23	557	154
2588	32	557	140
2594	58	558	115
2600	80	559	99
2604	96	554	81
2610	117	542	70
2616	159	559	59
2621	192	550	49
2626	223	555	38
2631	255	545	32
2637	313	556	24
2642	346	550	17
2648	400	555	13
2653	458	562	13
2658	503	553	12
2664	529	553	15
2668	581	553	17
2674	653	546	24
2680	678	543	29
2685	739	547	36
2691	797	549	45
2696	842	543	52
2702	880	552	67
2708	929	541	82
2713	976	549	94
2718	984	551	111
2724	1025	539	128
2729	1068	551	138
2734	1096	537	159
2740	1139	557	181
2745	1143	546	197
2750	1172	547	226
2756	1200	544	255
2762	1185	548	261
2766	1217	550	280
2771	1204	541	299
2778	1204	553	307
2783	1231	550	337
2788	1201	557	347
2794	1191	544	368
2799	1184	536	379
2805	1157	552	399
2810	1134	553	404
2814	1105	541	411
2822	1063	544	440
2826	1054	550	433
2832	1017	543	448
2837	994	559	450
2843	934	544	455
2848	897	545	472
2854	851	543	470
2858	811	574	456
2863	761	548	467
2869	693	548	474
2874	671	556	465
2879	591	556	446
2885	531	564	446
2891	495	556	434
2897	468	559	433
2902	406	554	416
2906	361	556	391
2913	309	559	397
2917	267	559	366
2923	214	557	357
2929	188	553	338
2934	172	563	332
2940	136	559	288
2944	102	565	287
2951	95	567	268
2956	62	551	241
2961	48	540	227
2966	38	540	207
2972	28	547	198
2977	22	580	156
2983	21	553	150
2988	24	562	143
2993	36	561	121
2998	35	560	101
3003	55	564	89
3009	69	557	77
3014	95	554	62
3020	120	552	49
3025	166	550	44
3030	190	563	32
3035	223	550	30
3040	254	558	21
3046	299	554	17
3052	341	565	16
3058	382	564	16
3063	433	552	18
3068	485	546	21
3073	546	548	26
3080	597	544	31
3084	629	553	42
3089	681	561	43
