1457	794	1137	1170
1439	880	1062	1169
1439	784	1096	1104
1427	814	1238	1113
1461	821	1151	1167
1444	783	1165	1182
1475	781	1159	1142
1453	816	1148	1169
1472	776	1153	1120
1427	773	1143	1123
1401	794	1129	1164
1434	807	1135	1154
1407	829	1149	1153
1506	792	1112	1139
1493	821	1110	1127
1470	791	1127	1115
1464	809	1108	1199
1459	845	1074	1170
1493	798	1140	1125
1435	814	1108	1152
1510	825	1117	1106
1490	821	1182	1080
1491	834	1177	1164
1489	773	1107	1103
1434	855	1144	1067
1450	792	1140	1188
1468	792	1138	1085
1471	784	1167	1106
1517	801	1134	1132
1467	808	1162	1146
1417	783	1050	1168
1495	821	1087	1205
1471	812	1171	1192
1489	825	1143	1119
1475	785	1136	1142
1432	794	1136	1126
1400	784	1170	1142
1500	859	1126	1097
1463	794	1162	1073
1460	831	1127	1118
1483	782	1164	1126
1455	764	1135	1126
1492	815	1062	1109
1434	806	1128	1156
1501	822	1172	1134
1469	768	1174	1111
1528	811	1152	1199
1410	846	1163	1143
1435	808	1135	1152
