205	2579	789	775
179	2663	766	793
244	2677	822	840
200	2646	820	852
194	2651	746	853
178	2593	795	884
205	2632	783	821
222	2519	753	808
206	2525	846	806
193	2645	820	835
185	2626	807	832
208	2653	828	810
253	2697	803	850
202	2511	779	860
207	2623	766	794
208	2698	790	839
205	2578	807	867
200	2651	808	788
220	2645	827	845
202	2655	843	824
212	2673	798	752
191	2553	789	860
212	2569	834	835
223	2535	794	846
233	2551	798	847
217	2530	809	828
230	2625	839	813
191	2601	781	819
245	2520	796	757
192	2553	795	798
205	2529	789	825
200	2607	767	810
214	2566	806	865
215	2653	825	822
185	2596	795	837
214	2513	803	843
208	2590	792	788
192	2622	790	809
219	2539	846	803
203	2615	796	784
213	2616	789	795
214	2510	768	800
208	2628	803	830
239	2589	798	808
199	2594	790	820
206	2554	755	822
196	2475	770	857
208	2544	839	834
195	2627	781	817
