1	4212	92	101
4	4294	91	123
4	4109	87	114
1	4189	75	107
2	4162	85	115
3	4266	85	130
0	4247	93	103
0	4135	97	125
1	4159	89	95
0	4129	90	138
2	4198	102	129
4	4260	69	145
2	4120	84	124
0	4124	108	114
2	4249	106	113
3	4137	71	121
3	4164	94	108
4	4162	86	131
3	4154	88	110
3	4123	83	115
3	4086	88	136
0	4139	80	137
2	4240	93	122
2	4145	85	134
2	4209	82	133
3	4261	91	119
0	4194	79	99
3	4192	90	116
2	4260	100	140
1	4192	86	115
2	4204	81	128
3	4142	87	142
4	4125	110	110
2	4178	90	148
3	4200	85	127
0	4191	97	115
3	4168	95	104
0	4148	93	110
0	4207	91	123
1	4179	70	121
1	4146	100	136
1	4156	111	119
3	4196	97	134
1	4318	95	114
3	4111	96	136
2	4179	94	133
1	4072	75	137
2	4218	102	116
1	4226	97	117
