2561	329	915	895
2466	299	892	920
2481	305	940	954
2539	272	968	873
2490	316	957	889
2490	287	871	936
2472	318	989	961
2492	316	989	921
2488	315	964	910
2515	282	932	930
2538	282	891	903
2480	303	960	915
2590	272	964	993
2510	302	912	943
2569	299	1035	948
2560	310	939	962
2545	282	933	884
2657	315	911	919
2525	306	912	911
2551	277	945	946
2586	261	934	898
2453	273	973	930
2526	304	937	926
2495	295	892	971
2584	321	970	914
2544	304	970	924
2552	307	909	887
2501	268	946	967
2522	309	971	957
2587	311	895	897
2627	303	928	923
2514	296	919	920
2549	296	898	941
2494	288	962	871
2545	293	962	975
2548	295	858	917
2441	322	876	905
2506	284	1017	927
2556	286	937	985
2471	276	913	943
2450	290	916	868
2516	307	928	956
2507	280	924	927
2537	335	941	965
2376	308	973	1017
2458	321	969	958
2458	312	937	871
2515	253	942	862
2605	305	909	921
