4926	1	44	12
4961	3	50	23
4928	6	57	15
4860	7	45	18
4805	2	44	21
4984	2	49	17
4924	1	52	19
5005	3	52	16
4980	7	52	19
5046	5	53	25
4882	3	44	16
4907	4	44	17
4950	5	59	19
4960	2	48	10
4941	5	54	20
4843	3	44	26
4841	2	50	19
4977	3	48	14
4867	1	47	18
4786	3	41	23
5007	5	43	14
4880	3	47	16
4859	4	42	16
4950	4	45	27
5023	2	46	32
4877	2	44	14
5006	6	53	24
4946	4	50	13
5088	2	36	18
5017	4	46	20
4936	3	48	23
4936	2	44	19
4964	4	52	23
5010	3	49	19
4821	4	54	15
4945	5	39	25
4906	5	55	22
4891	5	55	12
4901	3	52	17
4883	5	59	19
5022	1	54	12
4969	4	52	21
4833	5	47	12
5107	5	47	14
4966	2	39	31
4908	4	50	14
4986	3	42	16
4904	2	49	16
5000	1	40	17
