5	4222	19	32
7	4416	22	12
3	4377	19	21
8	4358	20	21
2	4385	18	17
5	4373	16	18
1	4509	25	24
7	4300	19	15
5	4423	18	16
5	4408	15	21
5	4369	22	20
1	4236	18	20
3	4265	18	12
3	4503	15	26
1	4457	20	9
5	4385	18	24
7	4462	17	18
2	4318	23	26
3	4364	20	15
1	4436	18	18
5	4285	21	14
2	4411	14	15
5	4319	19	19
7	4312	20	19
6	4381	21	17
0	4311	16	16
1	4311	18	22
4	4433	25	19
2	4401	17	14
2	4319	19	16
4	4302	12	17
3	4241	14	14
4	4295	13	22
7	4476	11	23
5	4266	15	9
5	4251	16	20
1	4446	12	16
6	4407	8	16
2	4345	20	22
4	4361	10	21
0	4346	20	17
3	4301	21	25
5	4444	17	22
0	4312	15	21
3	4394	19	29
4	4413	17	24
6	4317	9	22
6	4414	13	26
9	4379	12	20
